team,stadium,state,stadium_lat,stadium_lng,hotel_name,hotel_url,hotel_lat,hotel_lng,distance_m,capacity
Kansas City Chiefs,Arrowhead Stadium,Missouri,39.0489688,-94.486589,堪萨斯城品质酒店及套房 - 独立城I-70公路东,https://www.google.com/maps/place/%E5%A0%AA%E8%90%A8%E6%96%AF%E5%9F%8E%E5%93%81%E8%B4%A8%E9%85%92%E5%BA%97%E5%8F%8A%E5%A5%97%E6%88%BF+-+%E7%8B%AC%E7%AB%8B%E5%9F%8EI-70%E5%85%AC%E8%B7%AF%E4%B8%9C/data=!4m10!3m9!1s0x87c0e2936249a183:0xfeba0b600cea7152!5m2!4m1!1i2!8m2!3d39.0445202!4d-94.4160716!16s%2Fg%2F1tflmz2b!19sChIJg6FJYpPiwIcRUnHqDGALuv4?authuser=0&hl=zh-CN&rclk=1,39.0445202,-94.4160716,6109.76849946647,
Kansas City Chiefs,Arrowhead Stadium,Missouri,39.0489688,-94.486589,Stoney Creek Hotel Kansas City - Independence,https://www.google.com/maps/place/Stoney+Creek+Hotel+Kansas+City+-+Independence/data=!4m10!3m9!1s0x87c11d0fb1214205:0xb450d33c041eea53!5m2!4m1!1i2!8m2!3d39.039663!4d-94.3678316!16s%2Fg%2F11b6x9yg3m!19sChIJBUIhsQ8dwYcRU-oeBDzTULQ?authuser=0&hl=zh-CN&rclk=1,39.039663,-94.3678316,10308.020112598719,
Las Vegas Raiders,Allegiant Stadium,Nevada,36.0908708,-115.1858971,希尔顿特鲁拉斯维加斯机场酒店,https://www.google.com/maps/place/%E5%B8%8C%E5%B0%94%E9%A1%BF%E7%89%B9%E9%B2%81%E6%8B%89%E6%96%AF%E7%BB%B4%E5%8A%A0%E6%96%AF%E6%9C%BA%E5%9C%BA%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x80c8c58a84512467:0x6f99cfe4ac7ccc4e!5m2!4m1!1i2!8m2!3d36.064671!4d-115.162765!16s%2Fg%2F11f12qwfsh!19sChIJZyRRhIrFyIARTsx8rOTPmW8?authuser=0&hl=zh-CN&rclk=1,36.064671,-115.162765,3578.9603978742384,
Las Vegas Raiders,Allegiant Stadium,Nevada,36.0908708,-115.1858971,Home2 Suites by Hilton Las Vegas Stadium District,https://www.google.com/maps/place/Home2+Suites+by+Hilton+Las+Vegas+Stadium+District/data=!4m10!3m9!1s0x80c8c5d341901a3b:0x265cea8436bc899e!5m2!4m1!1i2!8m2!3d36.099551!4d-115.181827!16s%2Fg%2F11f61wzs53!19sChIJOxqQQdPFyIARnom8NoTqXCY?authuser=0&hl=zh-CN&rclk=1,36.099551,-115.181827,1032.1505645547072,
Las Vegas Raiders,Allegiant Stadium,Nevada,36.0908708,-115.1858971,卢克索酒店,https://www.google.com/maps/place/%E5%8D%A2%E5%85%8B%E7%B4%A2%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x80c8c5ce3e5cb447:0xb5a742eafd00138!5m2!4m1!1i2!8m2!3d36.09551!4d-115.1760672!16zL20vMDM1d19w!19sChIJR7RcPs7FyIAROAHQry50Wgs?authuser=0&hl=zh-CN&rclk=1,36.09551,-115.1760672,1022.8469329929828,
Las Vegas Raiders,Allegiant Stadium,Nevada,36.0908708,-115.1858971,曼德勒海湾度假村,https://www.google.com/maps/place/%E6%9B%BC%E5%BE%B7%E5%8B%92%E6%B5%B7%E6%B9%BE%E5%BA%A6%E5%81%87%E6%9D%91/data=!4m10!3m9!1s0x80c8c5cffb824261:0x97f68a25c5b4ddef!5m2!4m1!1i2!8m2!3d36.0921847!4d-115.1748583!16zL20vMDM1d184!19sChIJYUKC-8_FyIAR7920xSWK9pc?authuser=0&hl=zh-CN&rclk=1,36.0921847,-115.1748583,1002.5831092268334,
Las Vegas Raiders,Allegiant Stadium,Nevada,36.0908708,-115.1858971,石中剑酒店,https://www.google.com/maps/place/%E7%9F%B3%E4%B8%AD%E5%89%91%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x80c8c5cd84499bcd:0xaf47538c17e9e1e9!5m2!4m1!1i2!8m2!3d36.0987973!4d-115.1754312!16zL20vMDM0OHFw!19sChIJzZtJhM3FyIAR6eHpF4xTR68?authuser=0&hl=zh-CN&rclk=1,36.0987973,-115.1754312,1288.8471198448603,
Las Vegas Raiders,Allegiant Stadium,Nevada,36.0908708,-115.1858971,Holiday Inn Express Las Vegas - Stadium Area by IHG,https://www.google.com/maps/place/Holiday+Inn+Express+Las+Vegas+-+Stadium+Area+by+IHG/data=!4m10!3m9!1s0x80c8c5d92e900b03:0xd1e0f183c841dede!5m2!4m1!1i2!8m2!3d36.084782!4d-115.184782!16s%2Fg%2F1tm1qrhm!19sChIJAwuQLtnFyIAR3t5ByIPx4NE?authuser=0&hl=zh-CN&rclk=1,36.084782,-115.184782,684.4182692547315,
Las Vegas Raiders,Allegiant Stadium,Nevada,36.0908708,-115.1858971,纽约賭場酒店,https://www.google.com/maps/place/%E7%BA%BD%E7%BA%A6%E8%B3%AD%E5%A0%B4%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x80c8c5ccc25c8967:0xedac8aad053f7cee!5m2!4m1!1i2!8m2!3d36.102132!4d-115.1744225!16zL20vMDMzdnFy!19sChIJZ4lcwszFyIAR7nw_Ba2KrO0?authuser=0&hl=zh-CN&rclk=1,36.102132,-115.1744225,1621.9997853706234,
Los Angeles Chargers,SoFi Stadium,California,33.9534809,-118.3415984,洛杉矶卡尔弗城希尔顿酒店,https://www.google.com/maps/place/%E6%B4%9B%E6%9D%89%E7%9F%B6%E5%8D%A1%E5%B0%94%E5%BC%97%E5%9F%8E%E5%B8%8C%E5%B0%94%E9%A1%BF%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x80c2b0ac6674f2f5:0xae91f10839978d45!5m2!4m1!1i2!8m2!3d33.982681!4d-118.396493!16s%2Fg%2F1tgf810c!19sChIJ9fJ0ZqywwoARRY2XOQjxka4?authuser=0&hl=zh-CN&rclk=1,33.982681,-118.396493,6014.127826526274,
Los Angeles Chargers,SoFi Stadium,California,33.9534809,-118.3415984,贝拉马酒店,https://www.google.com/maps/place/%E8%B4%9D%E6%8B%89%E9%A9%AC%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x80c2b3f93c7730e9:0x40552befa3c789af!5m2!4m1!1i2!8m2!3d33.900601!4d-118.396829!16s%2Fm%2F0gx37b7!19sChIJ6TB3PPmzwoARr4nHo-8rVUA?authuser=0&hl=zh-CN&rclk=1,33.900601,-118.396829,7780.821756489678,
Los Angeles Chargers,SoFi Stadium,California,33.9534809,-118.3415984,The Lum Hotel Los Angeles Stadium District,https://www.google.com/maps/place/The+Lum+Hotel+Los+Angeles+Stadium+District/data=!4m10!3m9!1s0x80c2b716a785939d:0xe27098605da2a68a!5m2!4m1!1i2!8m2!3d33.945184!4d-118.3420775!16s%2Fg%2F11nxvd_g8q!19sChIJnZOFpxa3woARiqaiXWCYcOI?authuser=0&hl=zh-CN&rclk=1,33.945184,-118.3420775,923.6309991022888,
Los Angeles Chargers,SoFi Stadium,California,33.9534809,-118.3415984,Hollywood Park Motel,https://www.google.com/maps/place/Hollywood+Park+Motel/data=!4m10!3m9!1s0x80c2b6564cad4eaf:0xb3509053b4e0dcfc!5m2!4m1!1i2!8m2!3d33.9532132!4d-118.3443454!16s%2Fg%2F1tjg_mqx!19sChIJr06tTFa2woAR_NzgtFOQULM?authuser=0&hl=zh-CN&rclk=1,33.9532132,-118.3443454,255.1131316440257,
Los Angeles Chargers,SoFi Stadium,California,33.9534809,-118.3415984,英格尔伍德拉金塔旅馆及套房,https://www.google.com/maps/place/%E8%8B%B1%E6%A0%BC%E5%B0%94%E4%BC%8D%E5%BE%B7%E6%8B%89%E9%87%91%E5%A1%94%E6%97%85%E9%A6%86%E5%8F%8A%E5%A5%97%E6%88%BF/data=!4m10!3m9!1s0x80c2b662d8a63bdd:0x603e6555a29a8c8c!5m2!4m1!1i2!8m2!3d33.931271!4d-118.3433!16s%2Fg%2F1260_ytsj!19sChIJ3Tum2GK2woARjIyaolVlPmA?authuser=0&hl=zh-CN&rclk=1,33.931271,-118.3433,2474.611562623497,
Los Angeles Chargers,SoFi Stadium,California,33.9534809,-118.3415984,洛杉矶喜来登酒店,https://www.google.com/maps/place/%E6%B4%9B%E6%9D%89%E7%9F%B6%E5%96%9C%E6%9D%A5%E7%99%BB%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x80c2b6d4e2d10a59:0x8fc3dc08704b5f1d!5m2!4m1!1i2!8m2!3d33.9464489!4d-118.3907235!16s%2Fg%2F1tkb5cf5!19sChIJWQrR4tS2woARHV9LcAjcw48?authuser=0&hl=zh-CN&rclk=1,33.9464489,-118.3907235,4598.222104719185,
Los Angeles Chargers,SoFi Stadium,California,33.9534809,-118.3415984,LA Adventure Hotel,https://www.google.com/maps/place/LA+Adventure+Hotel/data=!4m10!3m9!1s0x80c2b6f662124b5b:0xf603e4404cad7931!5m2!4m1!1i2!8m2!3d33.9451965!4d-118.3488601!16s%2Fg%2F1pty0xlyw!19sChIJW0sSYva2woARMXmtTEDkA_Y?authuser=0&hl=zh-CN&rclk=1,33.9451965,-118.3488601,1138.961624471519,
Los Angeles Rams,SoFi Stadium,California,33.9534809,-118.3415984,Hampton Inn & Suites Santa Monica,https://www.google.com/maps/place/Hampton+Inn+%26+Suites+Santa+Monica/data=!4m10!3m9!1s0x80c2a4d23e0339d3:0xc2ba32f18807c8bc!5m2!4m1!1i2!8m2!3d34.014924!4d-118.491098!16s%2Fg%2F11c6qsjvrf!19sChIJ0zkDPtKkwoARvMgHiPEyusI?authuser=0&hl=zh-CN&rclk=1,34.014924,-118.491098,15384.443844078764,
Los Angeles Rams,SoFi Stadium,California,33.9534809,-118.3415984,Four Points by Sheraton Los Angeles Westside,https://www.google.com/maps/place/Four+Points+by+Sheraton+Los+Angeles+Westside/data=!4m10!3m9!1s0x80c2b0acb7d8b91f:0x19b406a7e6fc4add!5m2!4m1!1i2!8m2!3d33.983116!4d-118.393554!16s%2Fg%2F1tnss5h9!19sChIJH7nYt6ywwoAR3Ur85qcGtBk?authuser=0&hl=zh-CN&rclk=1,33.983116,-118.393554,5815.10056371431,
Los Angeles Rams,SoFi Stadium,California,33.9534809,-118.3415984,The Lum Hotel Los Angeles Stadium District,https://www.google.com/maps/place/The+Lum+Hotel+Los+Angeles+Stadium+District/data=!4m10!3m9!1s0x80c2b716a785939d:0xe27098605da2a68a!5m2!4m1!1i2!8m2!3d33.945184!4d-118.3420775!16s%2Fg%2F11nxvd_g8q!19sChIJnZOFpxa3woARiqaiXWCYcOI?authuser=0&hl=zh-CN&rclk=1,33.945184,-118.3420775,923.6309991022888,
Los Angeles Rams,SoFi Stadium,California,33.9534809,-118.3415984,Hollywood Park Motel,https://www.google.com/maps/place/Hollywood+Park+Motel/data=!4m10!3m9!1s0x80c2b6564cad4eaf:0xb3509053b4e0dcfc!5m2!4m1!1i2!8m2!3d33.9532132!4d-118.3443454!16s%2Fg%2F1tjg_mqx!19sChIJr06tTFa2woAR_NzgtFOQULM?authuser=0&hl=zh-CN&rclk=1,33.9532132,-118.3443454,255.1131316440257,
Los Angeles Rams,SoFi Stadium,California,33.9534809,-118.3415984,英格尔伍德拉金塔旅馆及套房,https://www.google.com/maps/place/%E8%8B%B1%E6%A0%BC%E5%B0%94%E4%BC%8D%E5%BE%B7%E6%8B%89%E9%87%91%E5%A1%94%E6%97%85%E9%A6%86%E5%8F%8A%E5%A5%97%E6%88%BF/data=!4m10!3m9!1s0x80c2b662d8a63bdd:0x603e6555a29a8c8c!5m2!4m1!1i2!8m2!3d33.931271!4d-118.3433!16s%2Fg%2F1260_ytsj!19sChIJ3Tum2GK2woARjIyaolVlPmA?authuser=0&hl=zh-CN&rclk=1,33.931271,-118.3433,2474.611562623497,
Los Angeles Rams,SoFi Stadium,California,33.9534809,-118.3415984,CRESTRIDGE INN,https://www.google.com/maps/place/CRESTRIDGE+INN/data=!4m10!3m9!1s0x80c2b77023c66735:0x51f9dfeff53e1eea!5m2!4m1!1i2!8m2!3d33.9451349!4d-118.3493452!16s%2Fg%2F11j48gjqp5!19sChIJNWfGI3C3woAR6h4-9e_f-VE?authuser=0&hl=zh-CN&rclk=1,33.9451349,-118.3493452,1171.2579140799553,
Los Angeles Rams,SoFi Stadium,California,33.9534809,-118.3415984,洛杉矶喜来登酒店,https://www.google.com/maps/place/%E6%B4%9B%E6%9D%89%E7%9F%B6%E5%96%9C%E6%9D%A5%E7%99%BB%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x80c2b6d4e2d10a59:0x8fc3dc08704b5f1d!5m2!4m1!1i2!8m2!3d33.9464489!4d-118.3907235!16s%2Fg%2F1tkb5cf5!19sChIJWQrR4tS2woARHV9LcAjcw48?authuser=0&hl=zh-CN&rclk=1,33.9464489,-118.3907235,4598.222104719185,
Miami Dolphins,Hard Rock Stadium,Florida,25.9578678,-80.2415291,Hampton Inn & Suites Ft. Lauderdale/Miramar,https://www.google.com/maps/place/Hampton+Inn+%26+Suites+Ft.+Lauderdale%2FMiramar/data=!4m10!3m9!1s0x88d9a5ece39546fd:0x165f835e0e5d1435!5m2!4m1!1i2!8m2!3d25.9740012!4d-80.2931687!16s%2Fg%2F1tph2jj0!19sChIJ_UaV4-yl2YgRNRRdDl6DXxY?authuser=0&hl=zh-CN&rclk=1,25.9740012,-80.2931687,5465.245670291336,
Miami Dolphins,Hard Rock Stadium,Florida,25.9578678,-80.2415291,Miami Gardens Inn & Suites,https://www.google.com/maps/place/Miami+Gardens+Inn+%26+Suites/data=!4m10!3m9!1s0x88d9ae46040ff501:0x8108285ad85afc06!5m2!4m1!1i2!8m2!3d25.928293!4d-80.22059!16s%2Fg%2F11j6ghgftx!19sChIJAfUPBEau2YgRBvxa2FooCIE?authuser=0&hl=zh-CN&rclk=1,25.928293,-80.22059,3898.4913178704105,
Miami Dolphins,Hard Rock Stadium,Florida,25.9578678,-80.2415291,North Miami Beach Gardens Inn & Suites,https://www.google.com/maps/place/North+Miami+Beach+Gardens+Inn+%26+Suites/data=!4m10!3m9!1s0x88d9afa2e93cd0e1:0x324da583b0e1deba!5m2!4m1!1i2!8m2!3d25.9275753!4d-80.2030925!16s%2Fg%2F11v0c129c4!19sChIJ4dA86aKv2YgRut7hsIOlTTI?authuser=0&hl=zh-CN&rclk=1,25.9275753,-80.2030925,5110.450496610083,
Miami Dolphins,Hard Rock Stadium,Florida,25.9578678,-80.2415291,Edercozy,https://www.google.com/maps/place/Edercozy/data=!4m10!3m9!1s0x88d9af317ed7b98b:0xc929082ab59bef9c!5m2!4m1!1i2!8m2!3d25.9607718!4d-80.2130684!16s%2Fg%2F11wg7kklyb!19sChIJi7nXfjGv2YgRnO-btSoIKck?authuser=0&hl=zh-CN&rclk=1,25.9607718,-80.2130684,2863.648905608534,
Miami Dolphins,Hard Rock Stadium,Florida,25.9578678,-80.2415291,Courtyard by Marriott Miami Aventura Mall,https://www.google.com/maps/place/Courtyard+by+Marriott+Miami+Aventura+Mall/data=!4m10!3m9!1s0x88d9ac5818829b03:0x257ac064da9f6509!5m2!4m1!1i2!8m2!3d25.953187!4d-80.144108!16s%2Fg%2F1tggbs8g!19sChIJA5uCGFis2YgRCWWf2mTAeiU?authuser=0&hl=zh-CN&rclk=1,25.953187,-80.144108,9753.974460536865,
Miami Dolphins,Hard Rock Stadium,Florida,25.9578678,-80.2415291,塞米诺尔硬石酒店及好莱坞赌场,https://www.google.com/maps/place/%E5%A1%9E%E7%B1%B3%E8%AF%BA%E5%B0%94%E7%A1%AC%E7%9F%B3%E9%85%92%E5%BA%97%E5%8F%8A%E5%A5%BD%E8%8E%B1%E5%9D%9E%E8%B5%8C%E5%9C%BA/data=!4m10!3m9!1s0x88c2cf4c887969df:0x3c218ceb75b4042a!5m2!4m1!1i2!8m2!3d26.0525048!4d-80.2097681!16s%2Fm%2F06412p7!19sChIJ32l5iEzPwogRKgS0deuMITw?authuser=0&hl=zh-CN&rclk=1,26.0525048,-80.2097681,10991.43583209486,
Miami Dolphins,Hard Rock Stadium,Florida,25.9578678,-80.2415291,SpringHill Suites by Marriott Fort Lauderdale Miramar,https://www.google.com/maps/place/SpringHill+Suites+by+Marriott+Fort+Lauderdale+Miramar/data=!4m10!3m9!1s0x88d9a5ecadfb1289:0xd18f2393e3356da7!5m2!4m1!1i2!8m2!3d25.9742415!4d-80.2926327!16s%2Fg%2F11fd4pm4nn!19sChIJiRL7reyl2YgRp20145Mjj9E?authuser=0&hl=zh-CN&rclk=1,25.9742415,-80.2926327,5423.565590577469,
Minnesota Vikings,U.S. Bank Stadium,Minnesota,44.9736499,-93.2600694,Sheraton Minneapolis Downtown Convention Center,https://www.google.com/maps/place/Sheraton+Minneapolis+Downtown+Convention+Center/data=!4m10!3m9!1s0x52b333bbcb6b67cf:0x97b9bd1d92f6dac9!5m2!4m1!1i2!8m2!3d44.9705401!4d-93.2767751!16s%2Fg%2F11y8glf1rc!19sChIJz2dry7szs1IRydr2kh29uZc?authuser=0&hl=zh-CN&rclk=1,44.9705401,-93.2767751,1358.8865496817832,
Minnesota Vikings,U.S. Bank Stadium,Minnesota,44.9736499,-93.2600694,拉迪森RED明尼阿波利斯唐敦,https://www.google.com/maps/place/%E6%8B%89%E8%BF%AA%E6%A3%AERED%E6%98%8E%E5%B0%BC%E9%98%BF%E6%B3%A2%E5%88%A9%E6%96%AF%E5%94%90%E6%95%A6/data=!4m7!3m6!1s0x52b32d62041ccded:0x88a3348526d5634b!8m2!3d44.9768339!4d-93.2602643!16s%2Fg%2F11c1rv3xb4!19sChIJ7c0cBGIts1IRS2PVJoU0o4g?authuser=0&hl=zh-CN&rclk=1,44.9768339,-93.2602643,354.37642423569093,
Minnesota Vikings,U.S. Bank Stadium,Minnesota,44.9736499,-93.2600694,Hyatt Place Minneapolis/Downtown,https://www.google.com/maps/place/Hyatt+Place+Minneapolis%2FDowntown/data=!4m7!3m6!1s0x52b33298d1b76d23:0x6cddf41ead701287!8m2!3d44.9737618!4d-93.2661932!16s%2Fg%2F11btwmdmp_!19sChIJI2230Zgys1IRhxJwrR703Ww?authuser=0&hl=zh-CN&rclk=1,44.9737618,-93.2661932,481.8756910021556,
Minnesota Vikings,U.S. Bank Stadium,Minnesota,44.9736499,-93.2600694,北极星明尼阿波利斯皇冠假日酒店--市区,https://www.google.com/maps/place/%E5%8C%97%E6%9E%81%E6%98%9F%E6%98%8E%E5%B0%BC%E9%98%BF%E6%B3%A2%E5%88%A9%E6%96%AF%E7%9A%87%E5%86%A0%E5%81%87%E6%97%A5%E9%85%92%E5%BA%97--%E5%B8%82%E5%8C%BA/data=!4m7!3m6!1s0x52b33299f7aaaaab:0x27eabbe8d4827173!8m2!3d44.9761129!4d-93.269514!16s%2Fg%2F11t0rs3d23!19sChIJq6qq95kys1IRc3GC1Oi76ic?authuser=0&hl=zh-CN&rclk=1,44.9761129,-93.269514,791.7961820576472,
Minnesota Vikings,U.S. Bank Stadium,Minnesota,44.9736499,-93.2600694,Courtyard by Marriott Minneapolis Downtown,https://www.google.com/maps/place/Courtyard+by+Marriott+Minneapolis+Downtown/data=!4m7!3m6!1s0x52b32d69d230acf7:0x533451a877f4dc48!8m2!3d44.9737321!4d-93.2473116!16s%2Fg%2F1hhgxcndg!19sChIJ96ww0mkts1IRSNz0d6hRNFM?authuser=0&hl=zh-CN&rclk=1,44.9737321,-93.2473116,1003.6056626999061,
Minnesota Vikings,U.S. Bank Stadium,Minnesota,44.9736499,-93.2600694,明尼阿波利斯市区希尔顿花园旅馆,https://www.google.com/maps/place/%E6%98%8E%E5%B0%BC%E9%98%BF%E6%B3%A2%E5%88%A9%E6%96%AF%E5%B8%82%E5%8C%BA%E5%B8%8C%E5%B0%94%E9%A1%BF%E8%8A%B1%E5%9B%AD%E6%97%85%E9%A6%86/data=!4m7!3m6!1s0x52b332a2bb822131:0xb39ea3ba8a448754!8m2!3d44.9701636!4d-93.2697756!16s%2Fg%2F1txfnt10!19sChIJMSGCu6Iys1IRVIdEirqjnrM?authuser=0&hl=zh-CN&rclk=1,44.9701636,-93.2697756,856.3138552925781,
Minnesota Vikings,U.S. Bank Stadium,Minnesota,44.9736499,-93.2600694,"Emery, Autograph Collection","https://www.google.com/maps/place/Emery,+Autograph+Collection/data=!4m7!3m6!1s0x52b3329b890741bb:0xe766f7f6ce0f1ba8!8m2!3d44.978277!4d-93.2665375!16s%2Fg%2F1td_gx3x!19sChIJu0EHiZsys1IRqBsPzvb3Zuc?authuser=0&hl=zh-CN&rclk=1",44.978277,-93.2665375,723.5856744246236,
New England Patriots,Gillette Stadium,Massachusetts,42.0908431,-71.2668462,波士顿洛根机场希尔顿酒店,https://www.google.com/maps/place/%E6%B3%A2%E5%A3%AB%E9%A1%BF%E6%B4%9B%E6%A0%B9%E6%9C%BA%E5%9C%BA%E5%B8%8C%E5%B0%94%E9%A1%BF%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x89e3703e54df1bd9:0x3fcd17e1bf0f102d!5m2!4m1!1i2!8m2!3d42.367508!4d-71.022956!16s%2Fg%2F1tdkc20k!19sChIJ2RvfVD5w44kRLRAPv-EXzT8?authuser=0&hl=zh-CN&rclk=1,42.367508,-71.022956,36737.51939793337,
New England Patriots,Gillette Stadium,Massachusetts,42.0908431,-71.2668462,InterContinental Boston by IHG,https://www.google.com/maps/place/InterContinental+Boston+by+IHG/data=!4m10!3m9!1s0x89e37080f7bfffbd:0x9f4a03ea72d93097!5m2!4m1!1i2!8m2!3d42.353691!4d-71.051912!16s%2Fm%2F0640cyl!19sChIJvf-_94Bw44kRlzDZcuoDSp8?authuser=0&hl=zh-CN&rclk=1,42.353691,-71.051912,34168.401091668646,
New England Patriots,Gillette Stadium,Massachusetts,42.0908431,-71.2668462,Hilton Garden Inn Foxborough Patriot Place,https://www.google.com/maps/place/Hilton+Garden+Inn+Foxborough+Patriot+Place/data=!4m10!3m9!1s0x89e47cb739239f0b:0xc5d79b672db0045f!5m2!4m1!1i2!8m2!3d42.091147!4d-71.2685628!16s%2Fg%2F11c1qmsgz_!19sChIJC58jObd85IkRXwSwLWeb18U?authuser=0&hl=zh-CN&rclk=1,42.091147,-71.2685628,145.6214557212971,
New England Patriots,Gillette Stadium,Massachusetts,42.0908431,-71.2668462,Home2 Suites by Hilton Walpole Foxboro,https://www.google.com/maps/place/Home2+Suites+by+Hilton+Walpole+Foxboro/data=!4m10!3m9!1s0x89e47ce526213295:0x49679e160fcaf9e!5m2!4m1!1i2!8m2!3d42.1047337!4d-71.2558543!16s%2Fg%2F11f5ly7k_z!19sChIJlTIhJuV85IkRnq_8YOF5lgQ?authuser=0&hl=zh-CN&rclk=1,42.1047337,-71.2558543,1791.133335007587,
New England Patriots,Gillette Stadium,Massachusetts,42.0908431,-71.2668462,Americas Best Value Inn Foxboro,https://www.google.com/maps/place/Americas+Best+Value+Inn+Foxboro/data=!4m10!3m9!1s0x89e4635479ca0361:0x35c8e013b7520f1a!5m2!4m1!1i2!8m2!3d42.0819623!4d-71.2807239!16s%2Fg%2F1tx1v66t!19sChIJYQPKeVRj5IkRGg9StxPgyDU?authuser=0&hl=zh-CN&rclk=1,42.0819623,-71.2807239,1512.171694918378,
New England Patriots,Gillette Stadium,Massachusetts,42.0908431,-71.2668462,Renaissance Boston Patriot Place Hotel,https://www.google.com/maps/place/Renaissance+Boston+Patriot+Place+Hotel/data=!4m10!3m9!1s0x89e47cc7574c89a9:0xe2da8a9e2f386839!5m2!4m1!1i2!8m2!3d42.0904482!4d-71.2685287!16s%2Fg%2F1tf_22n1!19sChIJqYlMV8d85IkROWg4L56K2uI?authuser=0&hl=zh-CN&rclk=1,42.0904482,-71.2685287,145.61205247680937,
New England Patriots,Gillette Stadium,Massachusetts,42.0908431,-71.2668462,Best Western Plus The Inn at Sharon/Foxboro,https://www.google.com/maps/place/Best+Western+Plus+The+Inn+at+Sharon%2FFoxboro/data=!4m10!3m9!1s0x89e47dafdcb75fb1:0x431fc7adbadd5158!5m2!4m1!1i2!8m2!3d42.1235604!4d-71.2299711!16s%2Fg%2F124ylmvws!19sChIJsV-33K995IkRWFHduq3HH0M?authuser=0&hl=zh-CN&rclk=1,42.1235604,-71.2299711,4742.232109798716,
New Orleans Saints,Caesars Superdome,Louisiana,29.9510656,-90.0838191,Hotel Saint Vincent,https://www.google.com/maps/place/Hotel+Saint+Vincent/data=!4m10!3m9!1s0x8620a678d0255555:0xd73be08a8b41e465!5m2!4m1!1i2!8m2!3d29.9341948!4d-90.072839!16s%2Fg%2F11rxryjyf6!19sChIJVVUl0HimIIYRZeRBi4rgO9c?authuser=0&hl=zh-CN&rclk=1,29.9341948,-90.072839,2153.7120353728237,
New Orleans Saints,Caesars Superdome,Louisiana,29.9510656,-90.0838191,新奥尔良市区超圆屋顶体育场假日酒店,https://www.google.com/maps/place/%E6%96%B0%E5%A5%A5%E5%B0%94%E8%89%AF%E5%B8%82%E5%8C%BA%E8%B6%85%E5%9C%86%E5%B1%8B%E9%A1%B6%E4%BD%93%E8%82%B2%E5%9C%BA%E5%81%87%E6%97%A5%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x8620a5e03b601983:0xcbe704124e13cd2a!5m2!4m1!1i2!8m2!3d29.9529932!4d-90.0749665!16s%2Fg%2F1vgw8zxz!19sChIJgxlgO-ClIIYRKs0TThIE58s?authuser=0&hl=zh-CN&rclk=1,29.9529932,-90.0749665,879.4164319507051,
New Orleans Saints,Caesars Superdome,Louisiana,29.9510656,-90.0838191,新奥尔良希尔顿惠庭套房酒店,https://www.google.com/maps/place/%E6%96%B0%E5%A5%A5%E5%B0%94%E8%89%AF%E5%B8%8C%E5%B0%94%E9%A1%BF%E6%83%A0%E5%BA%AD%E5%A5%97%E6%88%BF%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x8620a675374f7829:0x680e68f9365405c2!5m2!4m1!1i2!8m2!3d29.9503892!4d-90.0732324!16s%2Fg%2F1tgfqgy1!19sChIJKXhPN3WmIIYRwgVUNvloDmg?authuser=0&hl=zh-CN&rclk=1,29.9503892,-90.0732324,1022.7492044257058,
New Orleans Saints,Caesars Superdome,Louisiana,29.9510656,-90.0838191,Hilton Garden Inn New Orleans French Quarter/CBD,https://www.google.com/maps/place/Hilton+Garden+Inn+New+Orleans+French+Quarter%2FCBD/data=!4m10!3m9!1s0x8620a60b38beacbd:0x941f66bf836e38b7!5m2!4m1!1i2!8m2!3d29.9524592!4d-90.071799!16s%2Fg%2F1v3lq9ft!19sChIJvay-OAumIIYRtzhug79mH5Q?authuser=0&hl=zh-CN&rclk=1,29.9524592,-90.071799,1168.3910643858705,
New Orleans Saints,Caesars Superdome,Louisiana,29.9510656,-90.0838191,新奥尔良洲际酒店,https://www.google.com/maps/place/%E6%96%B0%E5%A5%A5%E5%B0%94%E8%89%AF%E6%B4%B2%E9%99%85%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x8620a674a5912e7b:0x3dc12cee3a536bab!5m2!4m1!1i2!8m2!3d29.9502796!4d-90.069682!16s%2Fg%2F12hsmwscc!19sChIJey6RpXSmIIYRq2tTOu4swT0?authuser=0&hl=zh-CN&rclk=1,29.9502796,-90.069682,1364.8466325877048,
