State_A,State_B,Driving_Distance_m,Driving_Time_s,Flight_Distance_m,Flight_Time_s
Illinois,Nevada,2970024.9,114651.2,2595767.4709361214,10993.838700435337
Illinois,New Hampshire,1824407.4,81223.2,1555100.0448267714,6586.306072207502
Illinois,New Jersey,1399995.1,59287.9,1264465.8027723816,5355.384576447733
Illinois,New Mexico,1818929.4,72013.1,1515224.6312671679,6417.421967719769
Illinois,New York,1592073.4,67944.6,1362812.9393489587,5771.913625477942
Illinois,North Carolina,1320361.4,57092.7,1051907.0352085822,4455.135678530465
Illinois,North Dakota,1540183.5,61669.1,1179331.5432997455,4994.81594809304
Illinois,Ohio,613695.1,26046.7,578815.1613621879,2451.452448122208
Illinois,Oklahoma,958330.1,38891.0,854943.394762689,3620.9367307596235
Illinois,Oregon,3349562.3,130954.2,2774241.615034039,11749.729193085343
Illinois,Pennsylvania,1205227.9,51541.1,1091903.899508176,4624.534162622863
Illinois,Rhode Island,1798500.4,76630.7,1548369.1164401153,6557.798610805195
Illinois,South Carolina,1286567.6,54891.7,1010310.1780230255,4278.960753979873
Illinois,South Dakota,1322031.9,52714.3,1008957.8018004241,4273.2330429194435
Illinois,Tennessee,579318.4,25029.9,474883.1519742524,2011.2698201262456
Illinois,Texas,1480905.3,61236.2,1295217.8652456685,5485.628605746361
Illinois,Utah,2113552.6,82718.5,1888521.335385209,7998.443302807944
Illinois,Vermont,1808719.5,78119.2,1491245.7595281925,6315.864393295874
Illinois,Virginia,1329231.8,56435.4,1102895.4792155516,4671.08673550116
Illinois,Washington,3445857.8,134428.0,2775057.9474483854,11753.186600957866
Illinois,West Virginia,820308.0,35324.7,716204.7400722606,3033.337722658986
Illinois,Wisconsin,433428.8,18588.4,367570.7347404289,1556.7701706653459
Illinois,Wyoming,1408477.8,56644.2,1286271.998757572,5447.74023003207
Indiana,Iowa,762728.6,31687.1,653614.5433613776,2768.2498307070105
Indiana,Kansas,876899.5,36869.4,804458.6379318595,3407.1189371231694
Indiana,Kentucky,266560.5,11354.1,208722.3438721336,884.0005152231541
Indiana,Louisiana,1360135.5,55464.8,1112116.2750954677,4710.139518051393
Indiana,Maine,1760524.5,74819.9,1452608.5588120732,6152.224484380546
Indiana,Maryland,962501.0,41211.4,840534.8620629122,3559.9123569723342
Indiana,Massachusetts,1509624.2,64206.1,1313653.1914870788,5563.707634533511
Indiana,Michigan,402342.9,16961.0,369094.3960226801,1563.223324331351
Indiana,Minnesota,952791.4,40059.9,803114.3083833847,3401.425306094335
Indiana,Mississippi,1080140.1,44112.6,890750.5727346301,3772.5906609937274
Indiana,Missouri,590962.2,25165.8,520601.8597150836,2204.901994087413
Indiana,Montana,2658260.0,104678.2,2207884.9385624123,9351.042092734922
Indiana,Nebraska,1029124.6,43499.5,896024.7239412873,3794.928242574864
Indiana,Nevada,3301790.4,128249.2,2883894.403049151,12214.141001149346
Indiana,New Hampshire,1493859.9,67148.0,1290097.9139830328,5463.94410628108
Indiana,New Jersey,1069447.5,45212.7,979278.6283365142,4147.53301413112
Indiana,New Mexico,2052551.9,81503.6,1796809.168778366,7610.015303061315
Indiana,New York,1261525.9,53869.4,1096456.0424341646,4643.813826779991
Indiana,North Carolina,989813.9,43017.5,785276.1288086371,3325.875369071875
Indiana,North Dakota,1650725.7,67025.2,1405673.6624455072,5953.441393886855
Indiana,Ohio,283147.6,11971.5,292083.94408848404,1237.0614102571087
Indiana,Oklahoma,1191952.5,48381.5,1105458.8589247423,4681.94340250479
Indiana,Oregon,3681327.8,144552.2,3046110.002999487,12901.171777409592
Indiana,Pennsylvania,874680.3,37465.9,806269.4983540681,3414.7884636172294
Indiana,Rhode Island,1467952.9,62555.5,1271609.6237243281,5385.640759303037
Indiana,South Carolina,963714.0,41725.8,793819.2213736087,3362.0578787588133
Indiana,South Dakota,1569999.2,62164.4,1264222.5549803327,5354.354350504938
Indiana,Tennessee,462267.9,19207.0,396476.60915232444,1679.1950505274917
Indiana,Texas,1744990.6,69623.1,1479433.3587110182,6265.8354015996065
Indiana,Utah,2445318.1,96316.5,2175077.441025061,9212.09269140026
Indiana,Vermont,1478510.0,65573.4,1238167.1515989949,5244.002053831037
Indiana,Virginia,998684.3,42360.2,817234.1399666297,3461.22694574102
Indiana,Washington,3657252.5,144089.0,3037911.2231531367,12866.447533354461
Indiana,West Virginia,489760.5,21249.5,432565.14947827114,1832.0406330844426
Indiana,Wisconsin,543971.0,23944.5,457314.00473188056,1936.859314158553
Indiana,Wyoming,1740243.3,70242.2,1572346.3086739026,6659.349072030646
Iowa,Kansas,410075.4,16701.6,320534.81146091677,1357.5592014815297
Iowa,Kentucky,1029249.4,42454.4,834765.9728406239,3535.479414383819
Iowa,Louisiana,1541634.7,64662.2,1243775.2906023185,5267.75417196276
Iowa,Maine,2362782.9,99303.6,1960511.7453137739,8303.343862505395
Iowa,Maryland,1678570.3,69701.6,1476767.6619050321,6254.545391597783
Iowa,Massachusetts,2111882.5,88689.8,1870534.2566873045,7922.262734205054
Iowa,Michigan,861827.2,35744.3,760414.3472148778,3220.5784117335998
Iowa,Minnesota,398897.8,16429.8,381259.2210073305,1614.7449360310468
Iowa,Mississippi,1326061.4,56020.2,1073682.5230187823,4547.361273961901
Iowa,Missouri,440627.2,19384.1,351443.08871012565,1488.4648463017088
Iowa,Montana,1897343.2,73394.5,1564017.2990068896,6624.07326638212
Iowa,Nebraska,305265.5,12549.7,269948.9731229236,1143.3132979323823
Iowa,Nevada,2573776.1,96989.0,2246263.5888534146,9513.58696455564
Iowa,New Hampshire,2060435.4,90688.5,1824640.9351156563,7727.891019313368
Iowa,New Jersey,1768177.2,72735.3,1587113.5071566654,6721.892500898819
Iowa,New Mexico,1524800.1,64505.0,1262889.2422540332,5348.707378958258
Iowa,New York,1828101.4,77409.9,1639333.6210855287,6943.060042244592
Iowa,North Carolina,1747210.9,74246.3,1433222.2707375064,6070.117852535322
Iowa,North Dakota,1141281.2,42423.5,810916.9383713986,3434.471738984747
Iowa,Ohio,1040544.6,43200.3,922412.6909532434,3906.6890440372667
Iowa,Oklahoma,875732.3,34270.4,763843.8807751782,3235.1034950478133
Iowa,Oregon,2953313.5,113292.0,2393397.335976194,10136.741658252115
Iowa,Pennsylvania,1573410.0,64988.5,1418784.34575187,6008.968993772625
Iowa,Rhode Island,2070211.3,87039.2,1843525.001949096,7807.87059649029
Iowa,South Carolina,1726402.8,72826.1,1393121.120611368,5900.277687295206
Iowa,South Dakota,809082.3,30880.7,624858.9118627758,2646.461273771756
Iowa,Tennessee,1055681.7,45208.9,835160.4629352669,3537.1501959611305
Iowa,Texas,1493037.5,58198.8,1311150.424631702,5553.107680793091
Iowa,Utah,1717303.8,65056.3,1532586.6026601943,6490.955023031412
Iowa,Vermont,2041195.8,87368.2,1740059.2196531515,7369.662577354524
Iowa,Virginia,1756081.3,73589.0,1469041.1787034099,6221.821462743853
Iowa,Washington,2896335.7,112805.3,2390700.0389078776,10125.317811845129
Iowa,West Virginia,1247157.5,52478.3,1086071.0381105598,4599.8302790564885
Iowa,Wisconsin,451565.9,20348.6,397795.4657643023,1684.7807961782214
Iowa,Wyoming,1012228.9,38982.0,931006.2998091405,3943.085505074007
Kansas,Kentucky,1000994.5,42045.3,935703.602635736,3962.9799641042932
Kansas,Louisiana,1298509.5,55342.7,1032866.2079411808,4374.492174809707
Kansas,Maine,2637393.4,111350.1,2212066.1581406803,9368.75078741935
Kansas,Maryland,1839369.8,77741.6,1643455.916778783,6960.519176945434
Kansas,Massachusetts,2386493.0,100736.3,2099195.6663080584,8890.711057304718
Kansas,Michigan,1225149.9,50925.3,1013728.9190023475,4293.440127539355
Kansas,Minnesota,808284.4,32849.6,685657.2278488533,2903.960023830438
Kansas,Mississippi,1194981.0,49256.8,902615.5679762262,3822.8424055463697
Kansas,Missouri,352564.4,14508.7,304904.87223410624,1291.3618118150382
Kansas,Montana,1999800.5,78210.6,1570767.9922880498,6652.664437925858
Kansas,Nebraska,269855.9,11977.8,220590.60881954874,934.2661079416183
Kansas,Nevada,2549463.7,95969.4,2100440.315085172,8895.982510948965
Kansas,New Hampshire,2370728.8,103678.2,2063876.1487641833,8741.12251241301
Kansas,New Jersey,1946316.4,81742.9,1781936.235192189,7547.024054931624
Kansas,New Mexico,1115497.6,47905.4,1000911.7836029228,4239.155789377085
Kansas,New York,2138394.7,90399.6,1873156.6980868487,7933.369544838419
Kansas,North Carolina,1771500.8,76063.8,1525002.3514628685,6458.833488548619
Kansas,North Dakota,1243738.5,47239.6,952312.5865991742,4033.3238961847374
Kansas,Ohio,1160016.4,48501.7,1095706.6307986001,4640.639848088189
Kansas,Oklahoma,470821.9,18089.2,444619.01214830135,1883.0922867457468
Kansas,Oregon,2929001.0,112272.4,2341690.7893485734,9917.749225476313
Kansas,Pennsylvania,1751549.2,73996.1,1609300.2459187089,6815.859865067473
Kansas,Rhode Island,2344821.7,99085.7,2063717.1753105663,8740.449213080045
Kansas,South Carolina,1699094.9,71121.0,1422558.5482206424,6024.953851287427
Kansas,South Dakota,911539.7,35696.8,706071.6022347752,2990.4209035825775
Kansas,Tennessee,991845.7,41259.2,833140.9082175093,3528.596787744745
Kansas,Texas,1088127.2,42017.6,1004304.830441813,4253.526340694737
Kansas,Utah,1692991.4,64036.7,1405570.716716126,5953.005388444769
Kansas,Vermont,2355378.8,102103.6,1992067.5420194208,8436.991942670487
Kansas,Virginia,1819811.3,75579.1,1604132.6514065445,6793.973582427718
Kansas,Washington,3025296.5,115746.2,2370408.660322709,10039.377855484414
Kansas,West Virginia,1310887.5,54468.4,1218348.8871401632,5160.065874946574
Kansas,Wisconsin,861153.5,36750.9,694075.3048793006,2939.613055959391
Kansas,Wyoming,1016464.2,38297.6,814742.3803150385,3450.6736107460456
Kentucky,Louisiana,1282146.8,52318.1,1025083.7011371005,4341.5309695218375
Kentucky,Maine,1763206.8,76338.1,1432423.40735973,6066.734431170621
Kentucky,Maryland,937066.7,38631.5,729464.0430042113,3089.4947703707767
Kentucky,Massachusetts,1512306.4,65724.3,1265683.070540974,5360.540063467654
Kentucky,Michigan,586623.6,26319.2,511778.0453560062,2167.5305450372025
Kentucky,Minnesota,1218068.4,51028.6,1010938.3467270756,4281.621233197026
Kentucky,Mississippi,996172.6,41019.5,803874.6224624958,3404.6454598411588
Kentucky,Missouri,715315.0,30346.1,633487.8633163458,2683.0074211045235
Kentucky,Montana,2923208.8,115498.3,2397652.16167904,10154.762096522994
Kentucky,Nebraska,1218824.0,51363.0,1058313.5081501014,4482.268975694547
Kentucky,Nevada,3491489.8,136112.7,3034075.944903561,12850.204001944492
Kentucky,New Hampshire,1515326.4,68827.9,1258295.7049244568,5329.252397327111
Kentucky,New Jersey,1090001.8,45279.0,899270.2761120168,3808.674110592071
Kentucky,New Mexico,2166582.6,86169.3,1900934.4516897812,8051.016501274366
Kentucky,New York,1282992.3,55549.3,1066466.4670638922,4516.7991546235435
Kentucky,North Carolina,778813.1,34799.3,600289.0546854235,2542.4007021970874
Kentucky,North Dakota,1916002.7,77993.9,1607531.7839710985,6808.369908583476
Kentucky,Ohio,302832.5,13583.9,266310.37204459496,1127.9027521888727
Kentucky,Oklahoma,1305983.3,53047.2,1171281.467005052,4960.721507315514
Kentucky,Oregon,3871027.2,152415.7,3226053.4241570565,13663.285090547532
Kentucky,Pennsylvania,895234.6,37532.2,729572.6833502521,3089.954894189303
Kentucky,Rhode Island,1459551.0,63230.7,1213636.3526386358,5140.106905293045
Kentucky,South Carolina,705460.3,31152.5,585356.7013644403,2479.1577940140996
Kentucky,South Dakota,1834947.9,72984.5,1455165.1898802829,6163.052568904728
Kentucky,Tennessee,336091.2,13938.9,283343.39689995244,1200.0426221645046
Kentucky,Texas,1714652.5,68320.2,1469834.5034207632,6225.181426252644
Kentucky,Utah,2635017.5,104180.0,2332012.483364708,9876.758753074057
Kentucky,Vermont,1499976.4,67253.3,1228718.154420695,5203.98277166412
Kentucky,Virginia,827123.7,34314.6,670084.0180625425,2838.002900029592
Kentucky,Washington,3922201.3,154909.1,3225383.1744774617,13660.44638602219
Kentucky,West Virginia,318199.9,13203.9,289820.92237181263,1227.476847692383
Kentucky,Wisconsin,809248.0,34913.2,665852.7476084678,2820.0822251652753
Kentucky,Wyoming,1929942.6,78105.7,1731649.8446512136,7334.046400875729
Louisiana,Maine,2782870.5,117640.7,2417145.2660196037,10237.321126671262
Louisiana,Maryland,1888850.9,77647.6,1624422.9168596687,6879.908824346832
Louisiana,Massachusetts,2531970.1,107026.9,2221434.071158412,9408.426654317978
Louisiana,Michigan,1764549.9,71943.8,1480916.9474573005,6272.118836289744
Louisiana,Minnesota,1934100.1,79847.0,1610012.6560179438,6818.8771313701145
Louisiana,Mississippi,281344.6,11549.3,222407.72382417947,941.962124431819
Louisiana,Missouri,1098293.5,49970.1,900719.0745923326,3814.8101982734083
Louisiana,Montana,3202731.5,127019.3,2529406.1520931595,10712.77899710044
Louisiana,Nebraska,1543068.8,64667.8,1253423.528077621,5308.617295387572
Louisiana,Nevada,3332639.2,135541.5,2781592.584605669,11780.862711271071
Louisiana,New Hampshire,2607928.8,110700.3,2234958.3350187796,9465.7058894913
Louisiana,New Jersey,2120270.7,87219.8,1829649.5857060296,7749.104127696124
Louisiana,New Mexico,1712133.1,68515.6,1500353.842262345,6354.439802522873
Louisiana,New York,2383911.2,99106.6,2051789.9784529535,8689.93402638898
Louisiana,North Carolina,1497395.6,62578.0,1293160.362884068,5476.914478097229
Louisiana,North Dakota,2499940.4,99023.4,1985169.83282213,8407.778115481962
Louisiana,Ohio,1554983.9,64486.0,1290800.4318355664,5466.919476009457
Louisiana,Oklahoma,1012541.1,40307.0,808488.9166721614,3424.1883529644483
Louisiana,Oregon,4002697.2,159215.8,3195648.4207837475,13534.510958613519
Louisiana,Pennsylvania,1925259.9,78936.6,1681376.6149623413,7121.124486899328
Louisiana,Rhode Island,2479214.7,104533.3,2157136.3609382994,9136.10694044456
Louisiana,South Carolina,1178185.2,48232.2,1027936.1044671386,4353.611736566705
Louisiana,South Dakota,2167741.5,87480.6,1735698.6436274836,7351.19425536346
Louisiana,Tennessee,947748.9,38601.5,742312.7279593942,3143.912730180964
Louisiana,Texas,691927.8,28517.9,626620.394667081,2653.9216715311663
Louisiana,Utah,2766687.6,110980.1,2191745.929121209,9282.688640983943
Louisiana,Vermont,2659725.4,112886.3,2228150.4994482878,9436.87270354569
Louisiana,Virginia,1699682.5,70709.8,1489443.0855216887,6308.229538680093
Louisiana,Washington,4098992.7,162689.6,3269843.4079579813,13848.748551351451
Louisiana,West Virginia,1552980.9,63600.0,1234615.2799932102,5228.958832912419
Louisiana,Wisconsin,1622650.6,67827.7,1410948.6389222066,5975.782470729346
Louisiana,Wyoming,2090160.4,85241.0,1702363.2437061176,7210.009032167086
Maine,Maryland,936351.8,42524.4,820556.1972059419,3475.296835225166
Maine,Massachusetts,259413.0,11586.4,238448.3643076158,1009.898954714608
Maine,Michigan,1496825.7,64659.8,1202534.9801242645,5093.08932758512
Maine,Minnesota,2496170.7,105182.3,1835871.2766300135,7775.454818668292
Maine,Mississippi,2519609.1,106920.0,2206267.4697969253,9344.19163678698
Maine,Missouri,2345980.4,99590.5,1961810.4790267092,8308.84438176018
Maine,Montana,4210475.7,171237.3,3260355.764669048,13808.5655915395
Maine,Nebraska,2662474.4,111281.6,2230342.1054473845,9446.154799541864
Maine,Nevada,4930985.0,195720.9,4151128.106655905,17581.248451719126
Maine,New Hampshire,263214.8,11500.9,184924.2306403994,783.2085062416917
Maine,New Jersey,686778.5,31788.9,610003.3020125417,2583.543396759
Maine,New Mexico,3807570.1,155928.3,3210932.3426145124,13599.242862837937
Maine,New York,519263.0,22798.2,367046.622693071,1554.5504019941832
Maine,North Carolina,1373825.4,62578.1,1209255.8757235042,5121.5542971819
Maine,North Dakota,3194105.1,132147.6,2409670.0114231706,10205.661224851076
Maine,Ohio,1475271.9,63123.0,1179751.5173574844,4996.594661749346
Maine,Oklahoma,2946970.7,122806.2,2556685.934968484,10828.316901042992
Maine,Oregon,5310522.4,212023.9,4134292.382077122,17509.94420644428
Maine,Pennsylvania,865113.0,39338.8,737852.0363148305,3125.020389098106
Maine,Rhode Island,339545.1,15366.7,316558.85485251783,1340.719855845958
Maine,South Carolina,1729842.2,76038.7,1499422.0960600695,6350.493583313235
Maine,South Dakota,3122214.9,128723.5,2410054.373492827,10207.289111263739
Maine,Tennessee,2015073.6,86416.3,1704285.826391083,7218.15173530341
Maine,Texas,3396828.3,140893.1,2902256.1801327243,12291.90852762095
Maine,Utah,4074512.7,163788.2,3438942.277703929,14564.931999687231
Maine,Vermont,280992.6,15901.5,220559.14366528063,934.1328437588356
Maine,Virginia,1126096.9,51363.9,985954.6209009041,4175.807806168535
Maine,Washington,5209468.2,210648.1,4059077.887385947,17191.388699516952
Maine,West Virginia,1446532.0,63168.0,1184302.183929016,5015.868073111127
Maine,Wisconsin,2087350.4,89066.9,1571784.5245919605,6656.969751213009
Maine,Wyoming,3369437.8,137713.9,2859174.007196808,12109.44285401001
Maryland,Massachusetts,684982.3,31772.5,603906.5537689804,2557.7218747862703
Maryland,Michigan,985695.3,40986.7,797390.778252555,3377.184472599057
Maryland,Minnesota,1816314.3,75571.1,1514272.6599502724,6413.390089201153
Maryland,Mississippi,1626193.8,67205.3,1423952.3638241251,6030.857070313941
Maryland,Missouri,1553888.6,66166.4,1350351.0603678252,5719.133902734319
Maryland,Montana,3530619.3,141626.1,2985396.2870021746,12644.03133318568
Maryland,Nebraska,1982617.9,81670.4,1731562.5670343859,7333.676754498575
Maryland,Nevada,4251128.5,166109.7,3720379.8390867226,15756.902847896708
Maryland,New Hampshire,760941.0,35445.9,635916.3976539981,2693.2929782992865
Maryland,New Jersey,260985.2,11956.7,211169.89659425727,894.3666208697954
Maryland,New Mexico,3015478.2,122504.2,2626262.7999936817,11122.995388208534
Maryland,New York,568890.4,25454.8,482846.03631152055,2044.9949773193814
Maryland,North Carolina,471635.8,21444.6,393146.5147032498,1665.091121096117
Maryland,North Dakota,2514248.6,102536.4,2143199.5026876004,9077.080246676896
Maryland,Ohio,681518.8,29654.6,555195.2915262016,2351.415352346266
Maryland,Oklahoma,2154878.9,89382.1,1900404.5458542004,8048.772194206026
Maryland,Oregon,4630665.9,182412.7,3844695.631633811,16283.416792802022
Maryland,Pennsylvania,179393.2,8669.6,143746.48541122727,608.8086440946096
Maryland,Rhode Island,632226.9,29278.9,535198.1249337344,2266.7214703075815
Maryland,South Carolina,827652.6,34905.2,679826.2488428344,2879.264112746122
Maryland,South Dakota,2442358.4,99112.3,2052604.7531581598,8693.384836905148
Maryland,Tennessee,1121658.3,46701.6,959222.9277585356,4062.591223447916
Maryland,Texas,2503413.0,101178.4,2155937.957873102,9131.03135099196
Maryland,Utah,3394656.2,134177.0,3008556.7963667046,12742.122902258983
Maryland,Vermont,846384.9,38516.9,673010.7561025033,2850.3984964341316
Maryland,Virginia,223907.4,10230.4,172810.786020875,731.9045055001765
Maryland,Washington,4529611.8,181036.9,3816123.2561650397,16162.40437905193
Maryland,West Virginia,621965.4,25627.0,440825.6247834108,1867.0261755532695
Maryland,Wisconsin,1407493.9,59455.7,1166581.7096820236,4940.816652770924
Maryland,Wyoming,2689581.4,108102.7,2405999.0149176023,10190.11347494514
Massachusetts,Michigan,1248734.4,54026.2,1111967.9230446916,4709.511203483399
Massachusetts,Minnesota,2248079.5,94548.7,1791618.699023896,7588.032137042383
Massachusetts,Mississippi,2271517.9,96286.4,2015549.6339368548,8536.445508438444
Massachusetts,Missouri,2097889.2,88956.9,1832308.534255837,7760.365556848251
Massachusetts,Montana,3962384.5,160603.7,3247479.261881615,13754.029815028016
Massachusetts,Nebraska,2414383.2,100648.0,2139616.17959364,9061.903819455418
Massachusetts,Nevada,4682893.8,185087.3,4094949.9637279315,17343.317493435945
Massachusetts,New Hampshire,108833.0,5057.0,101669.59583467415,430.6006411821494
Massachusetts,New Jersey,438687.3,21155.3,393670.51833089604,1667.3104305779125
Massachusetts,New Mexico,3559478.8,145294.7,3099924.364788637,13129.091427340109
Massachusetts,New York,271171.8,12164.6,232988.6239128599,986.7753483368185
Massachusetts,North Carolina,1125734.2,51944.5,984510.2662520503,4169.690539420449
Massachusetts,North Dakota,2946013.8,121514.0,2391284.320780698,10127.792417424133
Massachusetts,Ohio,1227180.7,52489.4,1028019.5013555976,4353.964946917825
Massachusetts,Oklahoma,2698879.5,112172.6,2417376.6463962216,10238.301090619292
Massachusetts,Oregon,5062431.1,201390.3,4121897.6887766346,17457.44903481869
Massachusetts,Pennsylvania,617021.8,28705.2,543513.8346063001,2301.940946567859
Massachusetts,Rhode Island,79997.9,4034.8,78161.53129235008,331.0370737087768
Massachusetts,South Carolina,1481750.9,65405.1,1276418.9152296851,5406.009523325725
Massachusetts,South Dakota,2874123.6,118089.9,2364602.1213385896,10014.785455081086
Massachusetts,Tennessee,1766982.3,75782.7,1526811.26246912,6466.494758692744
Massachusetts,Texas,3148737.1,130259.5,2729702.7569778557,11561.094029553271
Massachusetts,Utah,3826421.5,153154.6,3379558.6937866514,14313.425056037582
Massachusetts,Vermont,289622.6,12867.9,240219.09705834757,1017.3985287177073
Massachusetts,Virginia,878005.7,40730.3,762319.4917246067,3228.6472590689223
Massachusetts,Washington,4961377.0,200014.5,4060339.1750558363,17196.730623765892
Massachusetts,West Virginia,1198440.7,52534.4,999788.8365546305,4234.399778349023
Massachusetts,Wisconsin,1839259.1,78433.3,1496327.2586454167,6337.386036615882
Massachusetts,Wyoming,3121346.6,127080.3,2788805.5211688625,11811.411619068123
Michigan,Minnesota,998899.7,42097.2,719963.8526016732,3049.2586698423806
Michigan,Mississippi,1481614.9,60604.4,1259767.8959369392,5335.48755926233
Michigan,Missouri,957992.4,40321.3,789470.3564845576,3343.6391568757736
Michigan,Montana,2713204.7,108152.2,2195312.39851521,9297.793687829126
Michigan,Nebraska,1163737.8,47999.2,1030264.1721782048,4363.471788048867
Michigan,Nevada,3432248.4,132438.5,2987629.755091816,12653.490727447692
Michigan,New Hampshire,1210896.3,55567.8,1064238.2096887813,4507.361829270132
Michigan,New Jersey,1073881.0,44074.0,859259.1307585065,3639.215142036028
Michigan,New Mexico,2441417.3,97705.4,2009375.575719432,8510.296555988183
Michigan,New York,978562.2,42289.2,879900.0097596378,3726.6353354525836
Michigan,North Carolina,1153009.6,50981.8,914728.0486516347,3874.142323701041
Michigan,North Dakota,1696834.1,69062.5,1347618.284869193,5707.559794740112
Michigan,Ohio,416646.3,17809.5,339996.71526115894,1439.9860881649086
Michigan,Oklahoma,1580817.9,64583.3,1388736.881387338,5881.7091446993145
Michigan,Oregon,3811785.8,148741.5,3061054.726211405,12964.467075718892
Michigan,Pennsylvania,879113.8,36327.2,704063.5548909637,2981.9162324793756
Michigan,Rhode Island,1237378.3,53400.5,1088758.5722683303,4611.21277666587
Michigan,South Carolina,1230805.9,54166.1,1027993.3511176744,4353.854192968974
Michigan,South Dakota,1624943.9,65638.4,1275021.3676362978,5400.09049822432
Michigan,Tennessee,859353.2,35653.4,759471.3348115084,3216.5844768487414
Michigan,Texas,2146465.5,86114.9,1819144.1366431578,7704.610461076903
Michigan,Utah,2575776.1,100505.8,2271782.6374068544,9621.667640781972
Michigan,Vermont,1173033.4,51900.5,981991.1640552336,4159.021400704519
Michigan,Virginia,1057329.9,45717.7,851140.7820942538,3604.83154769331
Michigan,Washington,3712197.2,147563.0,3024112.393393008,12808.005430840976
Michigan,West Virginia,652956.3,29213.8,551204.613821374,2334.513658537584
Michigan,Wisconsin,590079.4,25981.8,388575.2876825777,1645.7306301850347
Michigan,Wyoming,1870701.2,74431.5,1677737.8783191396,7105.713366998709
Minnesota,Mississippi,1617722.3,69641.0,1427107.3119436353,6044.219203525985
Minnesota,Missouri,831768.1,35126.6,709303.070917368,3004.1071238853233
Minnesota,Montana,1755575.9,66702.5,1475812.5593941177,6250.500251551557
Minnesota,Nebraska,703752.7,28671.8,544827.5967551512,2307.5051156688755
Minnesota,Nevada,2853695.7,111031.0,2315503.7577687018,9806.839444667443
Minnesota,New Hampshire,2189123.7,95868.1,1727909.0108989642,7318.202869689731
Minnesota,New Jersey,1896865.6,77914.9,1576489.5573234637,6676.896948664082
Minnesota,New Mexico,1922837.7,80563.8,1511429.0938859365,6401.346750575731
Minnesota,New York,1956789.7,82589.5,1559726.836756062,6605.901896849204
Minnesota,North Carolina,1928297.7,81640.8,1569006.9833836993,6645.206047272139
Minnesota,North Dakota,705641.9,27422.3,629052.831374414,2664.223756409283
Minnesota,Ohio,1221631.4,50594.8,997294.2837158702,4223.834613384863
Minnesota,Oklahoma,1273770.0,50329.2,1128448.293437202,4779.310419263444
Minnesota,Oregon,2879116.9,111626.4,2343987.765076494,9927.47759326515
Minnesota,Pennsylvania,1702098.4,70168.1,1423962.7478099067,6030.901049547841
Minnesota,Rhode Island,2198899.6,92218.8,1780404.5647008226,7540.536979909367
Minnesota,South Carolina,1905598.5,80520.1,1596181.6402570652,6760.298711676983
Minnesota,South Dakota,738297.4,30097.8,574622.2136346017,2433.69408127596
Minnesota,Tennessee,1365027.6,56401.4,1103302.4543140465,4672.810394741844
Minnesota,Texas,1891075.2,74257.6,1687868.1039874002,7148.61785218193
Minnesota,Utah,1997223.4,79098.3,1605099.767196953,6798.069602245919
Minnesota,Vermont,2171857.6,92814.2,1621452.7003996617,6867.329084045626
Minnesota,Virginia,1880314.5,79558.6,1550118.198819161,6565.206489116446
Minnesota,Washington,2754568.4,106113.3,2304150.318836656,9758.754291543484
Minnesota,West Virginia,1428244.3,59872.8,1198010.9701896117,5073.928814920709
Minnesota,Wisconsin,417263.3,17399.7,358221.5834145652,1517.1737650499233
Minnesota,Wyoming,1308384.9,54420.9,1042066.0330149931,4413.456139828206
Mississippi,Missouri,869248.3,38863.7,723217.6167697103,3063.039318083479
Mississippi,Montana,3131555.9,124437.4,2447584.598600786,10366.240652897448
Mississippi,Nebraska,1418622.3,59110.8,1120686.4437876034,4746.436703100438
Mississippi,Nevada,3294897.2,134147.2,2788371.9671281762,11809.575390189922
Mississippi,New Hampshire,2345611.2,100082.8,2025237.5901489374,8577.476852395499
Mississippi,New Jersey,1857953.0,76602.3,1625954.0780288659,6886.393742239902
Mississippi,New Mexico,1674391.1,67121.3,1519918.8446608605,6437.303342093056
Mississippi,New York,2121593.6,88489.1,1839943.3706940834,7792.701334704353
Mississippi,North Carolina,1266130.5,53112.1,1111672.8589245654,4708.261520151101
Mississippi,North Dakota,2375493.9,93466.4,1846181.5156898003,7819.121713509742
Mississippi,Ohio,1274476.5,53184.4,1069940.7105550522,4531.513597644927
Mississippi,Oklahoma,974799.2,38912.7,774470.5247484008,3280.1104577579326
Mississippi,Oregon,4035362.6,157410.0,3156282.5176304607,13367.784780552538
Mississippi,Pennsylvania,1662942.2,68319.1,1473279.450135785,6239.7717888103825
Mississippi,Rhode Island,2216897.0,93915.8,1953184.9336136635,8272.312660010812
Mississippi,South Carolina,955419.6,39026.8,865048.6919709914,3663.7356365830224
Mississippi,South Dakota,2043295.1,81923.6,1607877.7548379197,6809.8351969606
Mississippi,Tennessee,666409.8,27443.8,520710.59868891595,2205.362535623644
Mississippi,Texas,871949.4,36084.7,759062.9537248709,3214.854862834747
Mississippi,Utah,2799352.9,109174.3,2163577.6234247517,9163.387581563655
Mississippi,Vermont,2397407.7,102268.8,2013935.3822823933,8529.6086779019
Mississippi,Virginia,1491948.6,61036.6,1297111.193377388,5493.6474072454075
Mississippi,Washington,4131658.0,160883.8,3214976.0389913036,13616.36910631611
Mississippi,West Virginia,1288370.1,52853.7,1022050.6840866047,4328.68525024915
Mississippi,Wisconsin,1342143.3,56526.1,1205833.6991436807,5107.060372843824
